date,customer_id,store_id,item_id,total_amount
2014-04-06,c190034,s2,i1,40.00
2014-04-06,c373663,s3,i1,29.00
2014-04-06,c451231,s4,i1,30.00
2014-04-06,c465536,s5,i1,21.00
2014-04-06,c472335,s6,i1,25.00
2014-04-06,c287099,s7,i1,16.00
2014-04-06,c490703,s8,i1,46.00
2014-04-06,c335652,s9,i1,19.00
2014-04-06,c283006,s10,i1,29.00
2014-04-07,c320754,s1,i1,19.00
2014-04-07,c423511,s2,i1,18.00
2014-04-07,c012709,s3,i1,14.00
2014-04-07,c358048,s4,i1,19.00
2014-04-07,c350954,s5,i1,9.00
2014-04-07,c199245,s6,i1,12.00
2014-04-07,c036385,s7,i1,10.00
2014-04-07,c045584,s8,i1,20.00
2014-04-07,c112654,s9,i1,16.00
2014-04-07,c490649,s10,i1,12.00
2014-04-08,c149873,s1,i1,19.00
2014-04-08,c337344,s2,i1,25.00
2014-04-08,c149706,s3,i1,22.00
2014-04-08,c135482,s4,i1,21.00
2014-04-08,c354429,s5,i1,20.00
2014-04-08,c372582,s6,i1,17.00
2014-04-08,c150252,s7,i1,15.00
2014-04-08,c148355,s8,i1,26.00
2014-04-08,c027881,s9,i1,31.00
2014-04-08,c475024,s10,i1,28.00
2014-04-09,c379401,s1,i1,20.00
2014-04-09,c439122,s2,i1,23.00
2014-04-09,c201204,s3,i1,19.00
2014-04-09,c080118,s4,i1,22.00
2014-04-09,c129690,s5,i1,15.00
2014-04-09,c086934,s6,i1,21.00
2014-04-09,c350518,s7,i1,14.00
2014-04-09,c127331,s8,i1,25.00
2014-04-09,c216981,s9,i1,14.00
2014-04-09,c059875,s10,i1,21.00
2014-04-10,c371159,s1,i1,18.00
2014-04-10,c155054,s2,i1,28.00
2014-04-10,c093463,s3,i1,27.00
2014-04-10,c140924,s4,i1,32.00
2014-04-10,c240051,s5,i1,15.00
2014-04-10,c301964,s6,i1,18.00
2014-04-10,c375540,s7,i1,18.00
2014-04-10,c001954,s8,i1,31.00
2014-04-10,c158752,s9,i1,18.00
2014-04-10,c070184,s10,i1,21.00
2014-04-11,c096521,s1,i1,23.00
2014-04-11,c297212,s2,i1,23.00
2014-04-11,c105632,s3,i1,26.00
2014-04-11,c436812,s4,i1,30.00
2014-04-11,c291122,s5,i1,11.00
2014-04-11,c219686,s6,i1,18.00
2014-04-11,c281149,s7,i1,15.00
2014-04-11,c251897,s8,i1,21.00
2014-04-11,c194002,s9,i1,27.00
2014-04-11,c183627,s10,i1,22.00
2014-04-12,c093051,s1,i1,19.00
2014-04-12,c394255,s2,i1,33.00
2014-04-12,c275918,s3,i1,32.00
2014-04-12,c266743,s4,i1,30.00
2014-04-12,c201564,s5,i1,16.00
2014-04-12,c393089,s6,i1,14.00
2014-04-12,c385479,s7,i1,13.00
2014-04-12,c061967,s8,i1,31.00
2014-04-12,c257235,s9,i1,26.00
2014-04-12,c288009,s10,i1,21.00
2014-04-13,c326670,s1,i1,22.00
2014-04-13,c487203,s2,i1,31.00
2014-04-13,c361050,s3,i1,26.00
2014-04-13,c258700,s4,i1,30.00
2014-04-13,c312672,s5,i1,24.00
2014-04-13,c196885,s6,i1,14.00
2014-04-13,c323597,s7,i1,20.00
2014-04-13,c206153,s8,i1,26.00
2014-04-13,c054460,s9,i1,35.00
2014-04-13,c389030,s10,i1,30.00
2014-04-14,c357067,s1,i1,20.00
2014-04-14,c180462,s2,i1,22.00
2014-04-14,c058615,s3,i1,19.00
2014-04-14,c471849,s4,i1,17.00
2014-04-14,c044917,s5,i1,16.00
2014-04-14,c073214,s6,i1,13.00
2014-04-14,c490397,s7,i1,11.00
2014-04-14,c493443,s8,i1,20.00
2014-04-14,c432165,s9,i1,20.00
2014-04-14,c201750,s10,i1,18.00
2014-04-15,c278044,s1,i1,22.00
2014-04-15,c201136,s2,i1,27.00
2014-04-15,c472231,s3,i1,15.00
2014-04-15,c479390,s4,i1,15.00
2014-04-15,c283524,s5,i1,13.00
2014-04-15,c043192,s6,i1,10.00
2014-04-15,c479086,s7,i1,19.00
2014-04-15,c486988,s8,i1,16.00
2014-04-15,c410793,s9,i1,23.00
2014-04-15,c323142,s10,i1,26.00
2014-04-16,c475428,s1,i1,20.00
2014-04-16,c410601,s2,i1,19.00
2014-04-16,c478131,s3,i1,24.00
2014-04-16,c433891,s4,i1,17.00
2014-04-16,c482310,s5,i1,10.00
2014-04-16,c380170,s6,i1,14.00
2014-04-16,c448680,s7,i1,9.00
2014-04-16,c023342,s8,i1,29.00
2014-04-16,c068592,s9,i1,25.00
2014-04-16,c182917,s10,i1,22.00
2014-04-17,c208073,s1,i1,18.00
2014-04-17,c260251,s2,i1,30.00
2014-04-17,c238309,s3,i1,20.00
2014-04-17,c297155,s4,i1,19.00
2014-04-17,c403405,s5,i1,21.00
2014-04-17,c041655,s6,i1,20.00
2014-04-17,c408461,s7,i1,16.00
2014-04-17,c094150,s8,i1,24.00
2014-04-17,c385566,s9,i1,16.00
2014-04-17,c325426,s10,i1,29.00
2014-04-18,c181942,s1,i1,20.00
2014-04-18,c041609,s2,i1,22.00
2014-04-18,c035861,s3,i1,31.00
2014-04-18,c408923,s4,i1,19.00
2014-04-18,c236044,s5,i1,25.00
2014-04-18,c473591,s6,i1,21.00
2014-04-18,c314948,s7,i1,21.00
2014-04-18,c373305,s8,i1,24.00
2014-04-18,c003607,s9,i1,27.00
2014-04-18,c001554,s10,i1,26.00
2014-04-19,c300556,s1,i1,22.00
2014-04-19,c312460,s2,i1,35.00
2014-04-19,c320614,s3,i1,24.00
2014-04-19,c262479,s4,i1,34.00
2014-04-19,c475444,s5,i1,16.00
2014-04-19,c336724,s6,i1,15.00
2014-04-19,c145246,s7,i1,16.00
2014-04-19,c182156,s8,i1,34.00
2014-04-19,c174086,s9,i1,33.00
2014-04-19,c144484,s10,i1,30.00
2014-04-20,c203461,s1,i1,22.00
2014-04-20,c479941,s2,i1,42.00
2014-04-20,c045622,s3,i1,26.00
2014-04-20,c067339,s4,i1,30.00
2014-04-20,c070086,s5,i1,14.00
2014-04-20,c406946,s6,i1,21.00
2014-04-20,c075708,s7,i1,23.00
2014-04-20,c088080,s8,i1,33.00
2014-04-20,c122718,s9,i1,26.00
2014-04-20,c058399,s10,i1,27.00
2014-04-21,c121730,s1,i1,17.00
2014-04-21,c292234,s2,i1,20.00
2014-04-21,c402982,s3,i1,20.00
2014-04-21,c401106,s4,i1,17.00
2014-04-21,c356278,s5,i1,15.00
2014-04-21,c092950,s6,i1,14.00
2014-04-21,c000939,s7,i1,9.00
2014-04-21,c394918,s8,i1,23.00
2014-04-21,c306642,s9,i1,18.00
2014-04-21,c250542,s10,i1,25.00
2014-04-22,c302875,s1,i1,12.00
2014-04-22,c448857,s2,i1,28.00
2014-04-22,c228509,s3,i1,20.00
2014-04-22,c225410,s4,i1,23.00
2014-04-22,c480756,s5,i1,13.00
2014-04-22,c033874,s6,i1,16.00
2014-04-22,c417746,s7,i1,16.00
2014-04-22,c115543,s8,i1,23.00
2014-04-22,c066537,s9,i1,19.00
2014-04-22,c165950,s10,i1,31.00
2014-04-23,c423662,s1,i1,16.00
2014-04-23,c293925,s2,i1,19.00
2014-04-23,c460688,s3,i1,28.00
2014-04-23,c414985,s4,i1,24.00
2014-04-23,c390993,s5,i1,20.00
2014-04-23,c076076,s6,i1,16.00
2014-04-23,c432338,s7,i1,18.00
2014-04-23,c479657,s8,i1,33.00
2014-04-23,c481840,s9,i1,26.00
2014-04-23,c166567,s10,i1,27.00
2014-04-24,c071115,s1,i1,25.00
2014-04-24,c457834,s2,i1,29.00
2014-04-24,c227496,s3,i1,26.00
2014-04-24,c166941,s4,i1,22.00
2014-04-24,c200635,s5,i1,14.00
2014-04-24,c271557,s6,i1,25.00
2014-04-24,c176463,s7,i1,23.00
2014-04-24,c411330,s8,i1,31.00
2014-04-24,c272719,s9,i1,21.00
2014-04-24,c210666,s10,i1,31.00
2014-04-25,c179783,s1,i1,22.00
2014-04-25,c403690,s2,i1,22.00
2014-04-25,c077487,s3,i1,27.00
2014-04-25,c285729,s4,i1,20.00
2014-04-25,c314758,s5,i1,20.00
2014-04-25,c413159,s6,i1,15.00
2014-04-25,c303306,s7,i1,21.00
2014-04-25,c204502,s8,i1,35.00
2014-04-25,c434049,s9,i1,28.00
2014-04-25,c210223,s10,i1,31.00
2014-04-26,c428238,s1,i1,21.00
2014-04-26,c114344,s2,i1,23.00
2014-04-26,c378249,s3,i1,22.00
2014-04-26,c360377,s4,i1,31.00
2014-04-26,c217838,s5,i1,26.00
2014-04-26,c269970,s6,i1,14.00
2014-04-26,c454181,s7,i1,18.00
2014-04-26,c333853,s8,i1,35.00
2014-04-26,c375239,s9,i1,11.00
2014-04-26,c255685,s10,i1,20.00
2014-04-27,c230391,s1,i1,20.00
2014-04-27,c004862,s2,i1,28.00
2014-04-27,c085973,s3,i1,40.00
2014-04-27,c485971,s4,i1,27.00
2014-04-27,c279349,s5,i1,27.00
2014-04-27,c437981,s6,i1,18.00
2014-04-27,c033361,s7,i1,23.00
2014-04-27,c144799,s8,i1,32.00
2014-04-27,c197401,s9,i1,23.00
2014-04-27,c301004,s10,i1,26.00
2014-04-28,c475738,s1,i1,15.00
2014-04-28,c499189,s2,i1,17.00
2014-04-28,c472264,s3,i1,15.00
2014-04-28,c275083,s4,i1,20.00
2014-04-28,c453209,s5,i1,9.00
2014-04-28,c103787,s6,i1,14.00
2014-04-28,c068496,s7,i1,16.00
2014-04-28,c445136,s8,i1,18.00
2014-04-28,c325482,s9,i1,15.00
2014-04-28,c486096,s10,i1,22.00
2014-04-29,c148817,s1,i1,18.00
2014-04-29,c334112,s2,i1,26.00
2014-04-29,c397303,s3,i1,28.00
2014-04-29,c085470,s4,i1,21.00
2014-04-29,c148693,s5,i1,25.00
2014-04-29,c365880,s6,i1,16.00
2014-04-29,c368646,s7,i1,12.00
2014-04-29,c246847,s8,i1,33.00
2014-04-29,c104468,s9,i1,18.00
2014-04-29,c141779,s10,i1,27.00
2014-04-30,c289127,s1,i1,13.00
2014-04-30,c192462,s2,i1,21.00
2014-04-30,c497548,s3,i1,20.00
2014-04-30,c232121,s4,i1,22.00
2014-04-30,c006435,s5,i1,15.00
2014-04-30,c493123,s6,i1,16.00
2014-04-30,c469973,s7,i1,18.00
2014-04-30,c436496,s8,i1,27.00
2014-04-30,c420157,s9,i1,18.00
2014-04-30,c423228,s10,i1,25.00
2014-05-01,c435934,s1,i1,22.00
2014-05-01,c237023,s2,i1,30.00
2014-05-01,c416354,s3,i1,27.00
2014-05-01,c075512,s4,i1,27.00
2014-05-01,c341262,s5,i1,17.00
2014-05-01,c045172,s6,i1,14.00
2014-05-01,c400365,s7,i1,20.00
2014-05-01,c433680,s8,i1,26.00
2014-05-01,c241171,s9,i1,23.00
2014-05-01,c002517,s10,i1,26.00
2014-05-02,c142926,s1,i1,19.00
2014-05-02,c084001,s2,i1,40.00
2014-05-02,c446396,s3,i1,19.00
2014-05-02,c010197,s4,i1,36.00
2014-05-02,c338446,s5,i1,18.00
2014-05-02,c244074,s6,i1,15.00
2014-05-02,c473995,s7,i1,10.00
2014-05-02,c177125,s8,i1,36.00
2014-05-02,c187489,s9,i1,28.00
2014-05-02,c254596,s10,i1,32.00
2014-05-03,c117870,s1,i1,22.00
2014-05-03,c480714,s2,i1,33.00
2014-05-03,c046407,s3,i1,33.00
2014-05-03,c053733,s4,i1,27.00
2014-05-03,c303211,s5,i1,18.00
2014-05-03,c207870,s6,i1,13.00
2014-05-03,c003228,s7,i1,16.00
2014-05-03,c441707,s8,i1,35.00
2014-05-03,c248641,s9,i1,30.00
2014-05-03,c359170,s10,i1,23.00
2014-05-04,c025092,s1,i1,23.00
2014-05-04,c248275,s2,i1,37.00
2014-05-04,c021156,s3,i1,32.00
2014-05-04,c192076,s4,i1,30.00
2014-05-04,c162431,s5,i1,32.00
2014-05-04,c126232,s6,i1,18.00
2014-05-04,c052897,s7,i1,19.00
2014-05-04,c090887,s8,i1,32.00
2014-05-04,c316235,s9,i1,28.00
2014-05-04,c154900,s10,i1,31.00
2014-05-05,c201313,s1,i1,21.00
2014-05-05,c027178,s2,i1,21.00
2014-05-05,c003642,s3,i1,15.00
2014-05-05,c441295,s4,i1,17.00
2014-05-05,c035114,s5,i1,16.00
2014-05-05,c016898,s6,i1,18.00
2014-05-05,c450047,s7,i1,18.00
2014-05-05,c098924,s8,i1,28.00
2014-05-05,c253170,s9,i1,14.00
2014-05-05,c080042,s10,i1,24.00
2014-05-06,c262761,s1,i1,19.00
2014-05-06,c162133,s2,i1,25.00
2014-05-06,c237475,s3,i1,30.00
2014-05-06,c302139,s4,i1,24.00
2014-05-06,c305899,s5,i1,16.00
2014-05-06,c326765,s6,i1,26.00
2014-05-06,c338118,s7,i1,15.00
2014-05-06,c309910,s8,i1,31.00
2014-05-06,c165779,s9,i1,28.00
2014-05-06,c115397,s10,i1,32.00
2014-05-07,c357940,s1,i1,21.00
2014-05-07,c369311,s2,i1,29.00
2014-05-07,c004635,s3,i1,21.00
2014-05-07,c434788,s4,i1,24.00
2014-05-07,c092057,s5,i1,13.00
2014-05-07,c185857,s6,i1,22.00
2014-05-07,c401477,s7,i1,9.00
2014-05-07,c376581,s8,i1,18.00
2014-05-07,c237328,s9,i1,23.00
2014-05-07,c230659,s10,i1,15.00
2014-05-08,c344351,s1,i1,15.00
2014-05-08,c094722,s2,i1,34.00
2014-05-08,c198747,s3,i1,24.00
2014-05-08,c432297,s4,i1,21.00
2014-05-08,c388954,s5,i1,20.00
2014-05-08,c484383,s6,i1,26.00
2014-05-08,c335970,s7,i1,15.00
2014-05-08,c058403,s8,i1,21.00
2014-05-08,c267051,s9,i1,27.00
2014-05-08,c136526,s10,i1,25.00
2014-05-09,c140581,s1,i1,18.00
2014-05-09,c489298,s2,i1,32.00
2014-05-09,c310566,s3,i1,35.00
2014-05-09,c127199,s4,i1,27.00
2014-05-09,c203733,s5,i1,16.00
2014-05-09,c391989,s6,i1,23.00
2014-05-09,c397918,s7,i1,11.00
2014-05-09,c392378,s8,i1,34.00
2014-05-09,c092486,s9,i1,31.00
2014-05-09,c193379,s10,i1,30.00
2014-05-10,c149353,s1,i1,16.00
2014-05-10,c337707,s2,i1,32.00
2014-05-10,c451695,s3,i1,39.00
2014-05-10,c162195,s4,i1,24.00
2014-05-10,c104308,s5,i1,24.00
2014-05-10,c334450,s6,i1,22.00
2014-05-10,c245776,s7,i1,17.00
2014-05-10,c419269,s8,i1,18.00
2014-05-10,c306150,s9,i1,21.00
2014-05-10,c436999,s10,i1,29.00
2014-05-11,c318081,s1,i1,27.00
2014-05-11,c371173,s2,i1,27.00
2014-05-11,c326710,s3,i1,38.00
2014-05-11,c478742,s4,i1,26.00
2014-05-11,c338961,s5,i1,19.00
2014-05-11,c462118,s6,i1,24.00
2014-05-11,c037891,s7,i1,16.00
2014-05-11,c459294,s8,i1,38.00
2014-05-11,c151159,s9,i1,36.00
2014-05-11,c242990,s10,i1,34.00
2014-05-12,c208955,s1,i1,16.00
2014-05-12,c157896,s2,i1,16.00
2014-05-12,c196761,s3,i1,19.00
2014-05-12,c231833,s4,i1,21.00
2014-05-12,c011494,s5,i1,13.00
2014-05-12,c229797,s6,i1,21.00
2014-05-12,c345043,s7,i1,13.00
2014-05-12,c085457,s8,i1,21.00
2014-05-12,c333661,s9,i1,18.00
2014-05-12,c259516,s10,i1,21.00
2014-05-13,c228420,s1,i1,22.00
2014-05-13,c159592,s2,i1,22.00
2014-05-13,c142302,s3,i1,26.00
2014-05-13,c141019,s4,i1,24.00
2014-05-13,c186185,s5,i1,16.00
2014-05-13,c042158,s6,i1,16.00
2014-05-13,c028654,s7,i1,17.00
2014-05-13,c013089,s8,i1,28.00
2014-05-13,c488053,s9,i1,24.00
2014-05-13,c288183,s10,i1,24.00
2014-05-14,c001741,s1,i1,21.00
2014-05-14,c468919,s2,i1,30.00
2014-05-14,c466139,s3,i1,34.00
2014-05-14,c269448,s4,i1,23.00
2014-05-14,c295683,s5,i1,9.00
2014-05-14,c141360,s6,i1,19.00
2014-05-14,c464260,s7,i1,17.00
2014-05-14,c348683,s8,i1,33.00
2014-05-14,c425119,s9,i1,26.00
2014-05-14,c275067,s10,i1,27.00
2014-05-15,c261583,s1,i1,22.00
2014-05-15,c187464,s2,i1,38.00
2014-05-15,c183775,s3,i1,25.00
2014-05-15,c273579,s4,i1,24.00
2014-05-15,c191593,s5,i1,29.00
2014-05-15,c192785,s6,i1,23.00
2014-05-15,c155549,s7,i1,13.00
2014-05-15,c053727,s8,i1,27.00
2014-05-15,c166733,s9,i1,23.00
2014-05-15,c206301,s10,i1,34.00
2014-05-16,c013960,s1,i1,23.00
2014-05-16,c104423,s2,i1,28.00
2014-05-16,c072454,s3,i1,31.00
2014-05-16,c294493,s4,i1,19.00
2014-05-16,c457358,s5,i1,25.00
2014-05-16,c340920,s6,i1,19.00
2014-05-16,c387789,s7,i1,15.00
2014-05-16,c275272,s8,i1,25.00
2014-05-16,c167513,s9,i1,24.00
2014-05-16,c400672,s10,i1,33.00
2014-05-17,c335906,s1,i1,18.00
2014-05-17,c054097,s2,i1,45.00
2014-05-17,c102640,s3,i1,40.00
2014-05-17,c271581,s4,i1,39.00
2014-05-17,c461199,s5,i1,16.00
2014-05-17,c498901,s6,i1,18.00
2014-05-17,c434242,s7,i1,12.00
2014-05-17,c131626,s8,i1,42.00
2014-05-17,c116146,s9,i1,19.00
2014-05-17,c170412,s10,i1,30.00
2014-05-18,c404790,s1,i1,36.00
2014-05-18,c150567,s2,i1,33.00
2014-05-18,c137880,s3,i1,23.00
2014-05-18,c129964,s4,i1,31.00
2014-05-18,c377437,s5,i1,13.00
2014-05-18,c052248,s6,i1,18.00
2014-05-18,c466484,s7,i1,19.00
2014-05-18,c360526,s8,i1,32.00
2014-05-18,c015069,s9,i1,29.00
2014-05-18,c169727,s10,i1,26.00
2014-05-19,c451290,s1,i1,12.00
2014-05-19,c309825,s2,i1,27.00
2014-05-19,c169345,s3,i1,16.00
2014-05-19,c283539,s4,i1,22.00
2014-05-19,c374436,s5,i1,12.00
2014-05-19,c490414,s6,i1,24.00
2014-05-19,c426168,s7,i1,14.00
2014-05-19,c368504,s8,i1,17.00
2014-05-19,c145011,s9,i1,28.00
2014-05-19,c244542,s10,i1,22.00
2014-05-20,c465336,s1,i1,23.00
2014-05-20,c374514,s2,i1,38.00
2014-05-20,c378222,s3,i1,24.00
2014-05-20,c457218,s4,i1,19.00
2014-05-20,c220161,s5,i1,23.00
2014-05-20,c185845,s6,i1,19.00
2014-05-20,c334660,s7,i1,17.00
2014-05-20,c062232,s8,i1,24.00
2014-05-20,c493789,s9,i1,16.00
2014-05-20,c471326,s10,i1,24.00
2014-05-21,c171253,s1,i1,16.00
2014-05-21,c479103,s2,i1,24.00
2014-05-21,c031742,s3,i1,34.00
2014-05-21,c325777,s4,i1,24.00
2014-05-21,c226119,s5,i1,15.00
2014-05-21,c365176,s6,i1,19.00
2014-05-21,c303082,s7,i1,16.00
2014-05-21,c336910,s8,i1,24.00
2014-05-21,c208713,s9,i1,17.00
2014-05-21,c091701,s10,i1,24.00
2014-05-22,c016560,s1,i1,25.00
2014-05-22,c413990,s2,i1,31.00
2014-05-22,c010318,s3,i1,24.00
2014-05-22,c117699,s4,i1,21.00
2014-05-22,c194700,s5,i1,13.00
2014-05-22,c125784,s6,i1,18.00
2014-05-22,c151607,s7,i1,17.00
2014-05-22,c196918,s8,i1,35.00
2014-05-22,c154724,s9,i1,21.00
2014-05-22,c305662,s10,i1,29.00
2014-05-23,c220970,s1,i1,28.00
2014-05-23,c158200,s2,i1,37.00
2014-05-23,c421729,s3,i1,24.00
2014-05-23,c484978,s4,i1,28.00
2014-05-23,c417340,s5,i1,19.00
2014-05-23,c376758,s6,i1,17.00
2014-05-23,c298911,s7,i1,17.00
2014-05-23,c149859,s8,i1,32.00
2014-05-23,c365095,s9,i1,20.00
2014-05-23,c487488,s10,i1,22.00
2014-05-24,c185815,s1,i1,25.00
2014-05-24,c233494,s2,i1,33.00
2014-05-24,c321102,s3,i1,31.00
2014-05-24,c313330,s4,i1,27.00
2014-05-24,c137612,s5,i1,21.00
2014-05-24,c061720,s6,i1,17.00
2014-05-24,c320801,s7,i1,12.00
2014-05-24,c443157,s8,i1,38.00
2014-05-24,c439647,s9,i1,34.00
2014-05-24,c246684,s10,i1,26.00
2014-05-25,c137276,s1,i1,20.00
2014-05-25,c038648,s2,i1,34.00
2014-05-25,c081213,s3,i1,31.00
2014-05-25,c208883,s4,i1,27.00
2014-05-25,c045459,s5,i1,21.00
2014-05-25,c230957,s6,i1,19.00
2014-05-25,c362867,s7,i1,15.00
2014-05-25,c274582,s8,i1,38.00
2014-05-25,c479207,s9,i1,43.00
2014-05-25,c459152,s10,i1,30.00
2014-05-26,c489137,s1,i1,15.00
2014-05-26,c445206,s2,i1,15.00
2014-05-26,c268057,s3,i1,29.00
2014-05-26,c493264,s4,i1,19.00
2014-05-26,c202455,s5,i1,13.00
2014-05-26,c226228,s6,i1,16.00
2014-05-26,c428702,s7,i1,13.00
2014-05-26,c468668,s8,i1,16.00
2014-05-26,c475511,s9,i1,13.00
2014-05-26,c002199,s10,i1,20.00
2014-05-27,c041248,s1,i1,13.00
2014-05-27,c340498,s2,i1,28.00
2014-05-27,c101711,s3,i1,26.00
2014-05-27,c140147,s4,i1,24.00
2014-05-27,c248278,s5,i1,16.00
2014-05-27,c174339,s6,i1,15.00
2014-05-27,c260986,s7,i1,15.00
2014-05-27,c378168,s8,i1,31.00
2014-05-27,c127448,s9,i1,32.00
2014-05-27,c392018,s10,i1,24.00
2014-05-28,c354466,s1,i1,13.00
2014-05-28,c375321,s2,i1,22.00
2014-05-28,c162616,s3,i1,30.00
2014-05-28,c173483,s4,i1,21.00
2014-05-28,c222544,s5,i1,15.00
2014-05-28,c290202,s6,i1,20.00
2014-05-28,c115485,s7,i1,19.00
2014-05-28,c017067,s8,i1,33.00
2014-05-28,c225809,s9,i1,29.00
2014-05-28,c039084,s10,i1,18.00
2014-05-29,c276216,s1,i1,20.00
2014-05-29,c070608,s2,i1,29.00
2014-05-29,c092102,s3,i1,30.00
2014-05-29,c155896,s4,i1,25.00
2014-05-29,c103914,s5,i1,15.00
2014-05-29,c337529,s6,i1,26.00
2014-05-29,c121083,s7,i1,10.00
2014-05-29,c088582,s8,i1,27.00
2014-05-29,c076148,s9,i1,34.00
2014-05-29,c218849,s10,i1,28.00
2014-05-30,c177402,s1,i1,29.00
2014-05-30,c461594,s2,i1,35.00
2014-05-30,c026214,s3,i1,30.00
2014-05-30,c035259,s4,i1,29.00
2014-05-30,c079230,s5,i1,21.00
2014-05-30,c059975,s6,i1,17.00
2014-05-30,c233468,s7,i1,21.00
2014-05-30,c251475,s8,i1,24.00
2014-05-30,c016288,s9,i1,32.00
2014-05-30,c226733,s10,i1,26.00
2014-05-31,c408752,s1,i1,31.00
2014-05-31,c062497,s2,i1,29.00
2014-05-31,c215136,s3,i1,35.00
2014-05-31,c277794,s4,i1,22.00
2014-05-31,c490732,s5,i1,25.00
2014-05-31,c386617,s6,i1,17.00
2014-05-31,c464463,s7,i1,12.00
2014-05-31,c179966,s8,i1,20.00
2014-05-31,c404873,s9,i1,32.00
2014-05-31,c433075,s10,i1,34.00
2014-06-01,c221519,s1,i1,24.00
2014-06-01,c208047,s2,i1,39.00
2014-06-01,c248390,s3,i1,35.00
2014-06-01,c211067,s4,i1,30.00
2014-06-01,c011343,s5,i1,35.00
2014-06-01,c073775,s6,i1,23.00
2014-06-01,c139964,s7,i1,30.00
2014-06-01,c070524,s8,i1,35.00
2014-06-01,c058352,s9,i1,26.00
2014-06-01,c441444,s10,i1,49.00
2014-06-02,c465825,s1,i1,16.00
2014-06-02,c127543,s2,i1,20.00
2014-06-02,c082831,s3,i1,24.00
2014-06-02,c125232,s4,i1,13.00
2014-06-02,c173010,s5,i1,15.00
2014-06-02,c463899,s6,i1,6.00
2014-06-02,c157681,s7,i1,15.00
2014-06-02,c344288,s8,i1,20.00
2014-06-02,c466558,s9,i1,20.00
2014-06-02,c063969,s10,i1,16.00
2014-06-03,c063304,s1,i1,23.00
2014-06-03,c229466,s2,i1,31.00
2014-06-03,c436264,s3,i1,27.00
2014-06-03,c139634,s4,i1,26.00
2014-06-03,c319027,s5,i1,19.00
2014-06-03,c231748,s6,i1,17.00
2014-06-03,c324591,s7,i1,16.00
2014-06-03,c342587,s8,i1,26.00
2014-06-03,c296493,s9,i1,21.00
2014-06-03,c264132,s10,i1,32.00
2014-06-04,c152850,s1,i1,20.00
2014-06-04,c205981,s2,i1,26.00
2014-06-04,c257550,s3,i1,22.00
2014-06-04,c289681,s4,i1,38.00
2014-06-04,c165104,s5,i1,10.00
2014-06-04,c108566,s6,i1,24.00
2014-06-04,c036624,s7,i1,20.00
2014-06-04,c158816,s8,i1,29.00
2014-06-04,c334872,s9,i1,28.00
2014-06-04,c095965,s10,i1,28.00
2014-06-05,c330596,s1,i1,24.00
2014-06-05,c421317,s2,i1,24.00
2014-06-05,c099341,s3,i1,22.00
2014-06-05,c063257,s4,i1,26.00
2014-06-05,c183750,s5,i1,21.00
2014-06-05,c361543,s6,i1,25.00
2014-06-05,c326359,s7,i1,19.00
2014-06-05,c101916,s8,i1,24.00
2014-06-05,c442046,s9,i1,39.00
2014-06-05,c050652,s10,i1,19.00
2014-06-06,c228090,s1,i1,23.00
2014-06-06,c383526,s2,i1,43.00
2014-06-06,c197049,s3,i1,22.00
2014-06-06,c403136,s4,i1,31.00
2014-06-06,c040621,s5,i1,23.00
2014-06-06,c353693,s6,i1,16.00
2014-06-06,c049379,s7,i1,13.00
2014-06-06,c151804,s8,i1,29.00
2014-06-06,c450545,s9,i1,31.00
2014-06-06,c335102,s10,i1,33.00
2014-06-07,c220173,s1,i1,27.00
2014-06-07,c174714,s2,i1,37.00
2014-06-07,c294212,s3,i1,40.00
2014-06-07,c322141,s4,i1,38.00
2014-06-07,c144198,s5,i1,20.00
2014-06-07,c040805,s6,i1,22.00
2014-06-07,c307677,s7,i1,16.00
2014-06-07,c137811,s8,i1,47.00
2014-06-07,c002781,s9,i1,30.00
2014-06-07,c474896,s10,i1,27.00
2014-06-08,c342131,s1,i1,29.00
2014-06-08,c489084,s2,i1,38.00
2014-06-08,c243540,s3,i1,34.00
2014-06-08,c136532,s4,i1,31.00
2014-06-08,c296839,s5,i1,20.00
2014-06-08,c485391,s6,i1,17.00
2014-06-08,c425622,s7,i1,18.00
2014-06-08,c081020,s8,i1,37.00
2014-06-08,c070025,s9,i1,33.00
2014-06-08,c423192,s10,i1,42.00
2014-06-09,c291674,s1,i1,18.00
2014-06-09,c298569,s2,i1,23.00
2014-06-09,c061486,s3,i1,23.00
2014-06-09,c470387,s4,i1,25.00
2014-06-09,c480144,s5,i1,27.00
2014-06-09,c477274,s6,i1,14.00
2014-06-09,c203744,s7,i1,11.00
2014-06-09,c016026,s8,i1,31.00
2014-06-09,c374095,s9,i1,26.00
2014-06-09,c010051,s10,i1,19.00
2014-06-10,c129916,s1,i1,14.00
2014-06-10,c356871,s2,i1,41.00
2014-06-10,c024020,s3,i1,34.00
2014-06-10,c320985,s4,i1,33.00
2014-06-10,c189958,s5,i1,25.00
2014-06-10,c333106,s6,i1,20.00
2014-06-10,c364616,s7,i1,16.00
2014-06-10,c392598,s8,i1,28.00
2014-06-10,c495699,s9,i1,28.00
2014-06-10,c464060,s10,i1,26.00
2014-06-11,c492223,s1,i1,22.00
2014-06-11,c322364,s2,i1,33.00
2014-06-11,c106974,s3,i1,34.00
2014-06-11,c006991,s4,i1,17.00
2014-06-11,c063836,s5,i1,22.00
2014-06-11,c456077,s6,i1,20.00
